time,size
0.003175210952758789,50
0.00748593807220459,50
0.0030909299850463865,50
0.005401229858398438,50
0.003834843635559082,50
0.004788064956665039,50
0.004099655151367188,50
0.0035962343215942385,50
0.006159067153930664,50
0.004273509979248047,50
0.016921734809875487,100
0.01686856746673584,100
0.021075344085693358,100
0.014311265945434571,100
0.016991829872131346,100
0.012341618537902832,100
0.02109055519104004,100
0.023012590408325196,100
0.01962909698486328,100
0.029452943801879884,100
0.036594390869140625,150
0.06067755222320557,150
0.04760067462921143,150
0.04345183372497559,150
0.03306171894073486,150
0.038957738876342775,150
0.04754405021667481,150
0.04984724521636963,150
0.034648990631103514,150
0.0331434965133667,150
0.052841997146606444,200
0.07630343437194824,200
0.11805224418640137,200
0.06889588832855224,200
0.08313016891479492,200
0.0666701078414917,200
0.07486300468444824,200
0.06985187530517578,200
0.12455251216888427,200
0.05374646186828613,200
0.16561639308929443,250
0.2125457525253296,250
0.15234062671661378,250
0.16297976970672606,250
0.1161583423614502,250
0.15656838417053223,250
0.12393512725830078,250
0.1516481876373291,250
0.14616312980651855,250
0.1259618282318115,250
0.20203680992126466,300
0.22068350315093993,300
0.1506760835647583,300
0.18812782764434816,300
0.2458866834640503,300
0.15251855850219725,300
0.2893789052963257,300
0.1723548173904419,300
0.22543113231658934,300
0.2876662969589233,300
0.2248079299926758,350
0.26067376136779785,350
0.25255565643310546,350
0.29886226654052733,350
0.23267848491668702,350
0.3817869186401367,350
0.24108128547668456,350
0.3474867820739746,350
0.3534223556518555,350
0.38637466430664064,350
0.5295881986618042,400
0.3087214708328247,400
0.39159197807312013,400
0.411177659034729,400
0.3812068223953247,400
0.33402309417724607,400
0.3992034435272217,400
0.4593610048294067,400
0.31280739307403566,400
0.43040659427642824,400
0.50743088722229,450
0.2986998796463013,450
0.630244779586792,450
0.5271529197692871,450
0.6162045955657959,450
0.7194096565246582,450
0.8015439987182618,450
0.7530170202255249,450
0.54319908618927,450
0.533441424369812,450
0.6906756639480591,500
0.7859194278717041,500
0.7157368898391724,500
0.7664422035217285,500
0.9941362857818603,500
0.6279285192489624,500
0.7386186122894287,500
0.6874993562698364,500
0.9376688718795776,500
0.8031456470489502,500
1.053912353515625,550
0.7768142223358154,550
0.9303133726119995,550
0.8549782276153565,550
1.2214489459991456,550
0.8544687986373901,550
1.0286032438278199,550
0.8350068807601929,550
1.0422139644622803,550
0.9583096742630005,550
1.340717077255249,600
1.1288511991500854,600
1.5239168643951415,600
1.1370623111724854,600
1.3608925342559814,600
1.0199485778808595,600
1.1321823120117187,600
1.2635894060134887,600
0.7984365224838257,600
1.3192388772964478,600
1.331894826889038,650
1.7137130737304687,650
1.540870451927185,650
1.755478835105896,650
1.2276426315307618,650
1.5735688209533691,650
1.2909373760223388,650
1.7629541873931884,650
1.043545699119568,650
1.355903148651123,650
1.5076084375381469,700
2.06250422000885,700
1.8325008153915405,700
2.076363205909729,700
1.6237123250961303,700
1.3225531101226806,700
1.741315746307373,700
1.762354588508606,700
1.750053071975708,700
1.5880970716476441,700
2.046330714225769,750
1.886426615715027,750
2.0122883319854736,750
2.0198861598968505,750
2.223313546180725,750
2.3006850242614747,750
2.0463685512542726,750
2.0889580726623533,750
2.4404131412506103,750
2.248222589492798,750
2.977123975753784,800
2.3606022596359253,800
2.667950963973999,800
2.8782152414321898,800
2.420508861541748,800
2.542399501800537,800
2.5053720712661742,800
2.3798033475875853,800
3.031398296356201,800
2.9208330154418944,800
2.481744122505188,850
3.4014517307281493,850
3.0856144428253174,850
2.5446799039840697,850
3.032669115066528,850
2.689324378967285,850
3.0481587409973145,850
3.717641806602478,850
3.045415234565735,850
3.1528239011764527,850
4.3311580419540405,900
3.4899908781051634,900
3.149478888511658,900
3.1940052986145018,900
3.3810162782669066,900
3.362324905395508,900
3.0962628364562987,900
2.551875448226929,900
3.3541289806365966,900
3.4000661373138428,900
4.1493981838226315,950
4.539177417755127,950
4.5254720687866214,950
3.91532187461853,950
2.979763698577881,950
4.967299485206604,950
4.766354322433472,950
3.374023675918579,950
3.866540050506592,950
4.016522288322449,950
3.649849367141724,1000
4.624147963523865,1000
5.084414601325989,1000
4.426906895637512,1000
4.970842599868774,1000
3.7586050987243653,1000
3.958486795425415,1000
4.856839966773987,1000
4.5744712352752686,1000
3.999845600128174,1000
