time,size
0.02198195457458496,50
0.03892183303833008,50
0.02657175064086914,50
0.012516260147094727,50
0.011112689971923828,50
0.010525703430175781,50
0.018798351287841797,50
0.020470380783081055,50
0.023931026458740234,50
0.018908262252807617,50
0.055124521255493164,100
0.10160946846008301,100
0.06222391128540039,100
0.11134719848632812,100
0.14827632904052734,100
0.06397461891174316,100
0.045511484146118164,100
0.11553072929382324,100
0.09453415870666504,100
0.14772582054138184,100
0.18107390403747559,150
0.11638641357421875,150
0.33408689498901367,150
0.09891605377197266,150
0.1626584529876709,150
0.10971260070800781,150
0.3062171936035156,150
0.1575615406036377,150
0.24017119407653809,150
0.5147936344146729,150
0.31213808059692383,200
0.21041035652160645,200
0.4167811870574951,200
0.44655871391296387,200
0.39296388626098633,200
0.3019719123840332,200
0.23013806343078613,200
0.6321351528167725,200
0.38120484352111816,200
0.27100038528442383,200
0.83957839012146,250
0.517596960067749,250
0.6057813167572021,250
1.646383285522461,250
1.0420842170715332,250
0.40431642532348633,250
0.5197160243988037,250
0.684091329574585,250
0.5695655345916748,250
0.5351853370666504,250
1.0494391918182373,300
0.6355187892913818,300
0.6166841983795166,300
0.8722913265228271,300
1.8018372058868408,300
1.355020523071289,300
1.5302345752716064,300
1.1359360218048096,300
0.8520166873931885,300
1.4792218208312988,300
1.2736968994140625,350
1.962223768234253,350
1.264721393585205,350
1.1240370273590088,350
1.2740166187286377,350
1.0625500679016113,350
1.1617887020111084,350
1.7206780910491943,350
1.3988771438598633,350
1.2489473819732666,350
1.3540606498718262,400
1.9655816555023193,400
2.1744751930236816,400
1.2189240455627441,400
1.2362229824066162,400
2.335080862045288,400
2.0899651050567627,400
1.5118305683135986,400
1.268538236618042,400
2.626178503036499,400
2.750088930130005,450
2.62640643119812,450
1.6183769702911377,450
4.52922511100769,450
1.8683345317840576,450
2.9675939083099365,450
2.7766687870025635,450
2.7962636947631836,450
2.0084049701690674,450
1.802947998046875,450
2.7757325172424316,500
4.322404384613037,500
3.820756435394287,500
2.337918996810913,500
2.683953285217285,500
2.8427205085754395,500
2.45286226272583,500
2.2960410118103027,500
4.252085208892822,500
2.113428831100464,500
3.555997610092163,550
3.96321964263916,550
3.3589696884155273,550
4.670309066772461,550
3.757472515106201,550
3.455254077911377,550
3.447591781616211,550
3.02781081199646,550
2.5593080520629883,550
4.412430763244629,550
5.213230848312378,600
4.654803037643433,600
5.05511736869812,600
5.594985723495483,600
4.6840009689331055,600
4.82151460647583,600
2.25878643989563,600
4.490899085998535,600
5.4135048389434814,600
6.809102296829224,600
3.9105286598205566,650
5.782851934432983,650
4.059488773345947,650
8.314297914505005,650
5.459374666213989,650
8.813388347625732,650
8.023133277893066,650
5.306373357772827,650
6.5022547245025635,650
3.986691951751709,650
8.652167320251465,700
4.901565313339233,700
6.021274089813232,700
7.929868459701538,700
5.225929021835327,700
5.462053537368774,700
8.54500699043274,700
7.185317516326904,700
4.17950439453125,700
7.417547225952148,700
7.128748893737793,750
6.738784074783325,750
8.130325317382812,750
7.413240432739258,750
8.75830078125,750
6.712649822235107,750
8.46219801902771,750
9.16413164138794,750
4.233741998672485,750
9.7869393825531,750
11.982774019241333,800
10.140344381332397,800
14.317326068878174,800
10.4122154712677,800
9.23258900642395,800
8.358903408050537,800
10.79715609550476,800
6.322638511657715,800
7.865914821624756,800
9.596816062927246,800
8.708792686462402,850
11.63452696800232,850
9.56664490699768,850
14.04067325592041,850
9.614648580551147,850
12.345231294631958,850
11.422486305236816,850
9.28726601600647,850
12.556872606277466,850
12.027090311050415,850
15.30447793006897,900
10.637741327285767,900
14.096960544586182,900
11.904761552810669,900
12.229243993759155,900
13.312613487243652,900
9.998630285263062,900
15.91539716720581,900
16.40671467781067,900
11.236423254013062,900
14.96732211112976,950
16.199540376663208,950
19.98019313812256,950
13.063125610351562,950
10.36534595489502,950
17.425788402557373,950
16.402718782424927,950
14.81188678741455,950
15.54354739189148,950
14.931841373443604,950
18.05570650100708,1000
17.658030033111572,1000
15.209396839141846,1000
15.373902797698975,1000
18.49394726753235,1000
14.455942869186401,1000
17.484036207199097,1000
25.845258712768555,1000
13.789220094680786,1000
17.33336901664734,1000
