time,size
0.0008461475372314453,50
0.0007197856903076172,50
0.0007848739624023438,50
0.000644683837890625,50
0.0009827613830566406,50
0.00078582763671875,50
0.0007393360137939453,50
0.000644683837890625,50
0.0009045600891113281,50
0.0006644725799560547,50
0.0009646415710449219,50
0.0007905960083007812,50
0.0007340908050537109,50
0.0006823539733886719,50
0.0005409717559814453,50
0.0006392002105712891,50
0.0005011558532714844,50
0.0006394386291503906,50
0.0007755756378173828,50
0.000629425048828125,50
0.0010347366333007812,50
0.0004904270172119141,50
0.0007638931274414062,50
0.0008327960968017578,50
0.0006475448608398438,50
0.002157449722290039,100
0.0013692378997802734,100
0.002079010009765625,100
0.0019049644470214844,100
0.0014324188232421875,100
0.001638650894165039,100
0.0018725395202636719,100
0.0024542808532714844,100
0.0016827583312988281,100
0.002012968063354492,100
0.001905202865600586,100
0.0020685195922851562,100
0.002349853515625,100
0.0016965866088867188,100
0.002019643783569336,100
0.0022535324096679688,100
0.0019040107727050781,100
0.001756906509399414,100
0.0023834705352783203,100
0.0019190311431884766,100
0.0028162002563476562,100
0.002265453338623047,100
0.0027348995208740234,100
0.002186298370361328,100
0.0022737979888916016,100
0.003987550735473633,150
0.004659891128540039,150
0.004772186279296875,150
0.004678487777709961,150
0.004373073577880859,150
0.003632068634033203,150
0.0052187442779541016,150
0.005103588104248047,150
0.005232334136962891,150
0.004457235336303711,150
0.0052449703216552734,150
0.004938840866088867,150
0.0047800540924072266,150
0.005967140197753906,150
0.003450155258178711,150
0.005089998245239258,150
0.005604267120361328,150
0.003406524658203125,150
0.0047414302825927734,150
0.004082202911376953,150
0.003439664840698242,150
0.004808664321899414,150
0.004159450531005859,150
0.005971193313598633,150
0.00637054443359375,150
0.008921146392822266,200
0.008879423141479492,200
0.009500741958618164,200
0.010339498519897461,200
0.011504888534545898,200
0.01049947738647461,200
0.01059412956237793,200
0.006597042083740234,200
0.011351346969604492,200
0.010754823684692383,200
0.008836507797241211,200
0.009072065353393555,200
0.009312152862548828,200
0.007866382598876953,200
0.010840892791748047,200
0.008335113525390625,200
0.008002519607543945,200
0.006849527359008789,200
0.011309146881103516,200
0.007431983947753906,200
0.010365009307861328,200
0.008319377899169922,200
0.010256052017211914,200
0.009868860244750977,200
0.008836984634399414,200
0.016294002532958984,250
0.01554727554321289,250
0.01482534408569336,250
0.01907062530517578,250
0.01291799545288086,250
0.017717361450195312,250
0.01146078109741211,250
0.016238689422607422,250
0.017447948455810547,250
0.013564109802246094,250
0.01677107810974121,250
0.0146484375,250
0.022345542907714844,250
0.01508784294128418,250
0.015620231628417969,250
0.015959739685058594,250
0.017127513885498047,250
0.016861677169799805,250
0.019594907760620117,250
0.016420841217041016,250
0.017433643341064453,250
0.014877796173095703,250
0.014816761016845703,250
0.02141404151916504,250
0.01860189437866211,250
0.03695106506347656,300
0.0341954231262207,300
0.0320591926574707,300
0.03084111213684082,300
0.02299332618713379,300
0.025173187255859375,300
0.027566909790039062,300
0.029592275619506836,300
0.03266167640686035,300
0.029449939727783203,300
0.023947954177856445,300
0.03361988067626953,300
0.03330636024475098,300
0.030144929885864258,300
0.036098480224609375,300
0.03179430961608887,300
0.02706432342529297,300
0.03464937210083008,300
0.024770736694335938,300
0.030364036560058594,300
0.0258328914642334,300
0.03280186653137207,300
0.025647878646850586,300
0.030040740966796875,300
0.026104450225830078,300
0.03444242477416992,350
0.043730974197387695,350
0.04342508316040039,350
0.039563894271850586,350
0.042769432067871094,350
0.04623723030090332,350
0.04032444953918457,350
0.04250335693359375,350
0.04153084754943848,350
0.04117250442504883,350
0.03489875793457031,350
0.03564310073852539,350
0.037435293197631836,350
0.03854107856750488,350
0.03403449058532715,350
0.0391082763671875,350
0.037389278411865234,350
0.037981271743774414,350
0.0448610782623291,350
0.044777631759643555,350
0.043785810470581055,350
0.03966212272644043,350
0.03378772735595703,350
0.05193185806274414,350
0.04929208755493164,350
0.05976223945617676,400
0.06005978584289551,400
0.05533885955810547,400
0.05762791633605957,400
0.05905890464782715,400
0.06097865104675293,400
0.07000970840454102,400
0.0737466812133789,400
0.056850433349609375,400
0.06763386726379395,400
0.06594181060791016,400
0.06297779083251953,400
0.05782341957092285,400
0.05300331115722656,400
0.07637572288513184,400
0.04787039756774902,400
0.06819272041320801,400
0.07260680198669434,400
0.05756068229675293,400
0.06397128105163574,400
0.055100440979003906,400
0.06264209747314453,400
0.06121110916137695,400
0.06224775314331055,400
0.05412483215332031,400
0.08030438423156738,450
0.0631859302520752,450
0.07538008689880371,450
0.07497739791870117,450
0.07977747917175293,450
0.08948850631713867,450
0.08828473091125488,450
0.0963602066040039,450
0.08174943923950195,450
0.08371162414550781,450
0.08700394630432129,450
0.08113861083984375,450
0.09680342674255371,450
0.08267402648925781,450
0.07541298866271973,450
0.07441353797912598,450
0.0793309211730957,450
0.07041096687316895,450
0.08963346481323242,450
0.05882525444030762,450
0.08056426048278809,450
0.08338665962219238,450
0.07962465286254883,450
0.10334920883178711,450
0.06967425346374512,450
0.09972906112670898,500
0.11143255233764648,500
0.09398269653320312,500
0.10168194770812988,500
0.0964350700378418,500
0.11284327507019043,500
0.11602973937988281,500
0.12777996063232422,500
0.1051487922668457,500
0.10809087753295898,500
0.10825514793395996,500
0.10214805603027344,500
0.09074664115905762,500
0.10526108741760254,500
0.09943532943725586,500
0.09720015525817871,500
0.09644556045532227,500
0.09159302711486816,500
0.1108560562133789,500
0.11999368667602539,500
0.13431048393249512,500
0.11101317405700684,500
0.09511232376098633,500
0.11504983901977539,500
0.12202787399291992,500
0.1337423324584961,550
0.149824857711792,550
0.1365983486175537,550
0.13639068603515625,550
0.15490388870239258,550
0.13219475746154785,550
0.14576339721679688,550
0.11301565170288086,550
0.1568927764892578,550
0.13853812217712402,550
0.13513731956481934,550
0.14134669303894043,550
0.1481153964996338,550
0.15253686904907227,550
0.15953588485717773,550
0.12186551094055176,550
0.13347434997558594,550
0.1296238899230957,550
0.12795162200927734,550
0.16909074783325195,550
0.16675877571105957,550
0.1439225673675537,550
0.14137530326843262,550
0.1447134017944336,550
0.134918212890625,550
0.19665884971618652,600
0.15740275382995605,600
0.16126322746276855,600
0.19043684005737305,600
0.1983790397644043,600
0.1712327003479004,600
0.20549941062927246,600
0.1736605167388916,600
0.1590406894683838,600
0.19324517250061035,600
0.16809487342834473,600
0.16736721992492676,600
0.1840977668762207,600
0.16169190406799316,600
0.16100454330444336,600
0.1495952606201172,600
0.15648722648620605,600
0.16525006294250488,600
0.1710805892944336,600
0.18697690963745117,600
0.16191649436950684,600
0.17180752754211426,600
0.17376995086669922,600
0.17038679122924805,600
0.19952607154846191,600
0.22958087921142578,650
0.21823596954345703,650
0.21498680114746094,650
0.20297026634216309,650
0.22994422912597656,650
0.18853473663330078,650
0.19689249992370605,650
0.21032428741455078,650
0.2243344783782959,650
0.23517131805419922,650
0.21049809455871582,650
0.21643996238708496,650
0.23392558097839355,650
0.20855712890625,650
0.22050881385803223,650
0.21101593971252441,650
0.21459627151489258,650
0.2249317169189453,650
0.19692277908325195,650
0.23733901977539062,650
0.20165514945983887,650
0.2604386806488037,650
0.265885591506958,650
0.22416234016418457,650
0.1893911361694336,650
0.31021690368652344,700
0.2748537063598633,700
0.28957676887512207,700
0.23388361930847168,700
0.2661912441253662,700
0.27313947677612305,700
0.30043482780456543,700
0.2682030200958252,700
0.26584672927856445,700
0.2503790855407715,700
0.2541799545288086,700
0.2944180965423584,700
0.27701854705810547,700
0.25985050201416016,700
0.28183412551879883,700
0.2924022674560547,700
0.27216291427612305,700
0.27895259857177734,700
0.2903482913970947,700
0.2667255401611328,700
0.3018026351928711,700
0.29357218742370605,700
0.2708125114440918,700
0.28493642807006836,700
0.2744576930999756,700
0.33153700828552246,750
0.3364253044128418,750
0.26267004013061523,750
0.30910515785217285,750
0.3027186393737793,750
0.29694294929504395,750
0.28453516960144043,750
0.3348417282104492,750
0.33341193199157715,750
0.37094831466674805,750
0.362257719039917,750
0.2764899730682373,750
0.30638933181762695,750
0.3259599208831787,750
0.28772759437561035,750
0.38485217094421387,750
0.3672499656677246,750
0.3532276153564453,750
0.33077478408813477,750
0.3229639530181885,750
0.3475174903869629,750
0.3109703063964844,750
0.3426542282104492,750
0.31574535369873047,750
0.2919948101043701,750
0.3586394786834717,800
0.37569665908813477,800
0.3890042304992676,800
0.4451158046722412,800
0.42382049560546875,800
0.4135420322418213,800
0.41251301765441895,800
0.3788938522338867,800
0.40409135818481445,800
0.388491153717041,800
0.40128636360168457,800
0.47187209129333496,800
0.44144153594970703,800
0.4198577404022217,800
0.44049501419067383,800
0.45257043838500977,800
0.4206271171569824,800
0.3734309673309326,800
0.40456390380859375,800
0.33954334259033203,800
0.3720235824584961,800
0.3927175998687744,800
0.38596677780151367,800
0.40456295013427734,800
0.4155609607696533,800
0.442882776260376,850
0.4895050525665283,850
0.49939775466918945,850
0.47879934310913086,850
0.46543216705322266,850
0.5664689540863037,850
0.5118408203125,850
0.43468379974365234,850
0.41366124153137207,850
0.4820265769958496,850
0.45562267303466797,850
0.5297589302062988,850
0.46706056594848633,850
0.537930965423584,850
0.36480164527893066,850
0.5027618408203125,850
0.435727596282959,850
0.5175063610076904,850
0.4612891674041748,850
0.46452975273132324,850
0.40383195877075195,850
0.39517688751220703,850
0.4411149024963379,850
0.36809611320495605,850
0.46816015243530273,850
0.4452393054962158,900
0.49618983268737793,900
0.5957865715026855,900
0.534468412399292,900
0.4988107681274414,900
0.62164306640625,900
0.5556623935699463,900
0.5359675884246826,900
0.5235950946807861,900
0.48296475410461426,900
0.5658626556396484,900
0.5630757808685303,900
0.5537693500518799,900
0.4621758460998535,900
0.6322007179260254,900
0.5205607414245605,900
0.5652017593383789,900
0.6242959499359131,900
0.4929072856903076,900
0.5458698272705078,900
0.5582151412963867,900
0.48338770866394043,900
0.5705788135528564,900
0.6777417659759521,900
0.5322568416595459,900
0.7501466274261475,950
0.6398751735687256,950
0.7397875785827637,950
0.6659159660339355,950
0.5998823642730713,950
0.6699118614196777,950
0.6712169647216797,950
0.5588099956512451,950
0.6731221675872803,950
0.6498544216156006,950
0.5858211517333984,950
0.6624376773834229,950
0.6633069515228271,950
0.5797984600067139,950
0.5790367126464844,950
0.5625381469726562,950
0.6997058391571045,950
0.6644713878631592,950
0.722548246383667,950
0.640709400177002,950
0.6633524894714355,950
0.6734085083007812,950
0.6506290435791016,950
0.6365649700164795,950
0.7055349349975586,950
0.7113354206085205,1000
0.8118805885314941,1000
0.818350076675415,1000
0.7704010009765625,1000
0.7435345649719238,1000
0.7559678554534912,1000
0.7564690113067627,1000
0.7631556987762451,1000
0.7476520538330078,1000
0.6905062198638916,1000
0.6677415370941162,1000
0.7622923851013184,1000
0.7304394245147705,1000
0.7532119750976562,1000
0.726271390914917,1000
0.6789109706878662,1000
0.7664885520935059,1000
0.7291755676269531,1000
0.7415845394134521,1000
0.8292207717895508,1000
0.7438666820526123,1000
0.7507495880126953,1000
0.7586138248443604,1000
0.7234077453613281,1000
0.6883656978607178,1000
0.8301446437835693,1050
0.874819278717041,1050
0.9094657897949219,1050
0.9494383335113525,1050
0.8710856437683105,1050
0.8408119678497314,1050
0.9071018695831299,1050
0.793527364730835,1050
0.8534407615661621,1050
0.8144059181213379,1050
0.8437151908874512,1050
0.88800048828125,1050
0.9063098430633545,1050
0.8157463073730469,1050
0.8988807201385498,1050
0.8120360374450684,1050
0.80255126953125,1050
0.828711986541748,1050
0.7928829193115234,1050
0.7684519290924072,1050
0.8549721240997314,1050
0.7929818630218506,1050
0.9266905784606934,1050
0.9132843017578125,1050
0.864872932434082,1050
1.0347480773925781,1100
1.0368576049804688,1100
1.0249669551849365,1100
1.0121662616729736,1100
0.9547936916351318,1100
1.0263984203338623,1100
1.1224005222320557,1100
1.0010652542114258,1100
1.0591907501220703,1100
0.9192206859588623,1100
0.938770055770874,1100
1.0143625736236572,1100
1.0042431354522705,1100
1.079237699508667,1100
0.9624371528625488,1100
0.9805426597595215,1100
0.9246485233306885,1100
1.070735216140747,1100
0.9092159271240234,1100
1.0841038227081299,1100
0.9705991744995117,1100
1.073089838027954,1100
1.1038048267364502,1100
1.016559362411499,1100
1.0903546810150146,1100
1.079580307006836,1150
1.2141354084014893,1150
1.0461220741271973,1150
1.1809871196746826,1150
1.229527235031128,1150
1.007312536239624,1150
1.0315539836883545,1150
1.187389850616455,1150
1.1679365634918213,1150
1.0773518085479736,1150
1.2136268615722656,1150
1.0557749271392822,1150
1.196258783340454,1150
1.1307940483093262,1150
1.1372191905975342,1150
1.0829651355743408,1150
1.113572120666504,1150
1.0913703441619873,1150
1.075490951538086,1150
1.1356985569000244,1150
1.0914850234985352,1150
1.2011520862579346,1150
1.2925817966461182,1150
1.0929334163665771,1150
1.0738475322723389,1150
1.210404872894287,1200
1.3068921566009521,1200
1.036163091659546,1200
1.3352982997894287,1200
1.3223066329956055,1200
1.3091168403625488,1200
1.2904632091522217,1200
1.3513340950012207,1200
1.2436072826385498,1200
1.1578021049499512,1200
1.4445602893829346,1200
1.2235910892486572,1200
1.175379753112793,1200
1.27113676071167,1200
1.252291202545166,1200
1.3626470565795898,1200
1.427574634552002,1200
1.2196235656738281,1200
1.2541296482086182,1200
1.3966100215911865,1200
1.2984340190887451,1200
1.372345209121704,1200
1.1927917003631592,1200
1.279005765914917,1200
1.1022617816925049,1200
1.2040002346038818,1250
1.5528302192687988,1250
1.3648033142089844,1250
1.5436248779296875,1250
1.383697509765625,1250
1.512007236480713,1250
1.31123948097229,1250
1.247607946395874,1250
1.5074741840362549,1250
1.4186084270477295,1250
1.338606834411621,1250
1.465770959854126,1250
1.4096829891204834,1250
1.5745692253112793,1250
1.4044339656829834,1250
1.4677913188934326,1250
1.4513459205627441,1250
1.3444344997406006,1250
1.4244964122772217,1250
1.4452321529388428,1250
1.3283004760742188,1250
1.3513288497924805,1250
1.4498353004455566,1250
1.388927936553955,1250
1.4070353507995605,1250
1.7356810569763184,1300
1.6571884155273438,1300
1.5724425315856934,1300
1.5679588317871094,1300
1.4623281955718994,1300
1.6382198333740234,1300
1.6748907566070557,1300
1.5306882858276367,1300
1.663132667541504,1300
1.6463327407836914,1300
1.6775710582733154,1300
1.4407579898834229,1300
1.3270156383514404,1300
1.640350580215454,1300
1.6704318523406982,1300
1.586397409439087,1300
1.4277918338775635,1300
1.5421977043151855,1300
1.7266438007354736,1300
1.6191937923431396,1300
1.6711664199829102,1300
1.547717571258545,1300
1.7657642364501953,1300
1.7550859451293945,1300
1.6176598072052002,1300
1.7543423175811768,1350
1.9100697040557861,1350
1.855816125869751,1350
1.8885481357574463,1350
1.849318027496338,1350
1.9121673107147217,1350
1.770704746246338,1350
1.8020803928375244,1350
1.9852631092071533,1350
1.8554766178131104,1350
1.8974864482879639,1350
1.890577793121338,1350
1.8573505878448486,1350
1.9093093872070312,1350
1.8378801345825195,1350
2.139392614364624,1350
1.7674074172973633,1350
1.9084885120391846,1350
